,0
14181,SAMN09090416
14182,SAMEA1119030
14183,SAMEA3445237
14184,SAMEA3447606
14185,SAMEA1117770
14186,SAMEA3310079
14187,SAMEA1118375
14188,SAMN08215309
14189,SAMEA1119110
14190,SAMEA3401008
14191,SAMEA104394421
14192,SAMEA1117967
14193,SAMN08215046
14194,SAMEA1102329
14195,SAMEA3377750
14196,SAMEA104394448
14197,SAMEA3220392
14198,SAMEA1118219
14199,SAMEA104172485
14200,SAMN08215423
14201,SAMN07766060
14202,SAMEA3443164
14203,SAMN07766112
14204,SAMN07236486
14205,SAMEA1102751
14206,SAMEA1102211
14207,SAMEA3369675
14208,SAMN07236352
14209,SAMN08214890
14210,SAMEA1397287
14211,SAMEA2517421
14212,SAMEA1117903
14213,SAMEA1118185
14214,SAMEA3340419
14215,SAMEA1102316
14216,SAMEA1119686
14217,SAMEA1397310
14218,SAMEA1117769
14219,SAMN08215187
14220,SAMN07766423
14221,SAMEA2709788
14222,SAMEA104394449
14223,SAMEA2709839
14224,SAMEA1101633
14225,SAMEA1119049
14226,SAMEA1102328
14227,SAMEA3451347
14228,SAMN09090378
14229,SAMEA3374100
14230,SAMN07766414
14231,SAMEA1102646
14232,SAMN08166032
14233,SAMEA104394524
14234,SAMEA1118161
14235,SAMEA1117741
14236,SAMEA3254373
14237,SAMN07765906
14238,SAMEA1101364
14239,SAMEA1118011
14240,SAMN08215107
14241,SAMEA1119163
14242,SAMEA1119819
14243,SAMEA1119044
14244,SAMEA3268268
14245,SAMEA3209537
14246,SAMN07766263
14247,SAMEA3344855
14248,SAMN08215321
14249,SAMEA1117961
14250,SAMN09090366
14251,SAMN07766378
14252,SAMEA104394511
14253,SAMN08214845
14254,SAMEA1906476
14255,SAMEA104172440
14256,SAMN09090433
14257,SAMEA1102582
14258,SAMN09090429
14259,SAMEA3271661
14260,SAMN07658969
14261,SAMN07660115
14262,SAMEA1119274
14263,SAMEA1101610
14264,SAMEA3449393
14265,SAMEA1102640
14266,SAMEA104394552
14267,SAMEA3392628
14268,SAMEA1101433
14269,SAMN07658397
14270,SAMEA1103090
14271,SAMEA3432811
14272,SAMEA2709758
14273,SAMN07766142
14274,SAMEA3443371
14275,SAMEA1117752
14276,SAMEA1118351
14277,SAMEA2709911
14278,SAMEA1101301
14279,SAMN08214889
14280,SAMEA3393051
14281,SAMN08215414
14282,SAMEA1119528
14283,SAMEA1117774
14284,SAMEA1118684
14285,SAMEA3283871
14286,SAMEA1117767
14287,SAMEA1103142
14288,SAMEA1119545
14289,SAMEA1119598
14290,SAMN07360949
14291,SAMN08215317
14292,SAMN07766421
14293,SAMEA1118411
14294,SAMN07658317
14295,SAMEA3443795
14296,SAMN07766150
14297,SAMEA2709899
14298,SAMEA3420851
14299,SAMEA3283870
14300,SAMN08214961
14301,SAMEA3447572
14302,SAMN07765985
14303,SAMN08214896
14304,SAMEA1016086
14305,SAMEA1118496
14306,SAMN07658845
14307,SAMEA1117939
14308,SAMEA1101446
14309,SAMN07236526
14310,SAMEA1117570
14311,SAMEA3175229
14312,SAMEA3445013
14313,SAMN07766218
14314,SAMEA1102215
14315,SAMEA1118115
14316,SAMEA3450051
14317,SAMEA1119769
14318,SAMEA2709665
14319,SAMN08214790
14320,SAMEA2534303
14321,SAMEA3234154
14322,SAMEA3401009
14323,SAMN07236307
14324,SAMN07766222
14325,SAMN08214835
14326,SAMEA3449495
14327,SAMN07766282
14328,SAMN07659606
14329,SAMN07766359
14330,SAMN07766201
14331,SAMEA1101273
14332,SAMEA1101333
14333,SAMN07236330
14334,SAMEA3443151
14335,SAMEA1102361
14336,SAMEA1118901
14337,SAMN07236264
14338,SAMEA2533855
14339,SAMEA3420925
14340,SAMEA3451233
14341,SAMEA1118789
14342,SAMEA1102351
14343,SAMEA1119515
14344,SAMN07978242
14345,SAMN08214886
14346,SAMEA3268264
14347,SAMEA3446745
14348,SAMEA104394707
14349,SAMN07659995
14350,SAMEA1705617
14351,SAMEA1397300
14352,SAMN07766426
14353,SAMN07659718
14354,SAMEA3233426
14355,SAMEA1119729
14356,SAMEA1101443
14357,SAMEA1397330
14358,SAMN07236322
14359,SAMEA1118266
14360,SAMEA1119859
14361,SAMEA1119479
14362,SAMEA2709724
14363,SAMEA3436982
14364,SAMEA1117728
14365,SAMEA1119507
14366,SAMN07766253
14367,SAMEA1103118
14368,SAMEA1102307
14369,SAMEA3305484
14370,SAMN08215090
14371,SAMEA1118924
14372,SAMEA3290229
14373,SAMN08214832
14374,SAMEA3449887
14375,SAMEA1117586
14376,SAMEA3392392
14377,SAMEA1102214
14378,SAMEA3430667
14379,SAMEA1118071
14380,SAMN07236491
14381,SAMN07660043
14382,SAMEA1102556
14383,SAMEA3449390
14384,SAMN09090554
14385,SAMEA2709731
14386,SAMEA1117686
14387,SAMEA1119705
14388,SAMN07660031
14389,SAMEA104394588
14390,SAMEA1101599
14391,SAMEA1118049
14392,SAMEA1397379
14393,SAMEA3357585
14394,SAMN08214936
14395,SAMEA3445346
14396,SAMN09090460
14397,SAMEA1119468
14398,SAMEA3242435
14399,SAMEA3174279
14400,SAMEA1101717
14401,SAMN08214801
14402,SAMN09090355
14403,SAMEA1101752
14404,SAMEA3449712
14405,SAMEA1317618
14406,SAMN08215236
14407,SAMEA3308008
14408,SAMEA1118451
14409,SAMEA1119850
14410,SAMEA3392394
14411,SAMEA3444051
14412,SAMEA104394551
14413,SAMEA3442734
14414,SAMEA3400983
14415,SAMEA3244206
14416,SAMN07765881
14417,SAMEA2534263
14418,SAMEA104394433
14419,SAMEA1101601
14420,SAMN08215221
14421,SAMEA3402849
14422,SAMEA2709656
14423,SAMEA3445334
14424,SAMEA1119772
14425,SAMN08214776
14426,SAMEA3305491
14427,SAMEA1117599
14428,SAMEA3178929
14429,SAMN07236434
14430,SAMEA3420941
14431,SAMN07766133
14432,SAMEA104172446
14433,SAMEA1119933
14434,SAMEA1117775
14435,SAMN08215476
14436,SAMN07766332
14437,SAMEA1118517
14438,SAMEA1118815
14439,SAMN08214830
14440,SAMN07659006
14441,SAMN07766480
14442,SAMEA3432786
14443,SAMN07765872
14444,SAMEA1118343
14445,SAMN07236337
14446,SAMEA104394567
14447,SAMEA1101891
14448,SAMN07766063
14449,SAMEA104172471
14450,SAMEA1118336
14451,SAMN08215149
14452,SAMEA3421134
14453,SAMN07766475
14454,SAMEA3430668
14455,SAMEA2709902
14456,SAMEA3432962
14457,SAMN07766361
14458,SAMEA1118733
14459,SAMEA1117757
14460,SAMEA1919459
14461,SAMN07766328
14462,SAMN07660478
14463,SAMEA1118507
14464,SAMEA1118714
14465,SAMEA3420872
14466,SAMN08214878
14467,SAMN07658994
14468,SAMEA1118359
14469,SAMN08215042
14470,SAMEA3146348
14471,SAMEA1101552
14472,SAMEA2535320
14473,SAMEA3209547
14474,SAMEA1118452
14475,SAMEA1101277
14476,SAMEA3178972
14477,SAMEA3393047
14478,SAMN07236524
14479,SAMN09090593
14480,SAMEA1118513
14481,SAMEA1119135
14482,SAMN07236338
14483,SAMEA1102245
14484,SAMEA1118053
14485,SAMEA1118254
14486,SAMEA1119708
14487,SAMN07659112
14488,SAMEA1118803
14489,SAMEA104394630
14490,SAMEA3432810
14491,SAMEA1397321
14492,SAMN09090375
14493,SAMN08215451
14494,SAMEA1118965
14495,SAMEA3242481
14496,SAMEA1118035
14497,SAMEA104394676
14498,SAMN07660078
14499,SAMN07236346
14500,SAMEA2399495
14501,SAMEA1101617
14502,SAMEA3421008
14503,SAMEA1119478
14504,SAMEA104394693
14505,SAMEA1117602
14506,SAMEA3271650
14507,SAMEA1118439
14508,SAMN09090376
14509,SAMEA1118879
14510,SAMEA1118337
14511,SAMN07236423
14512,SAMN08215147
14513,SAMN07658523
14514,SAMEA3446752
14515,SAMEA1119552
14516,SAMEA1101786
14517,SAMEA1118974
14518,SAMEA1117567
14519,SAMEA104394447
14520,SAMEA1397274
14521,SAMEA3221063
14522,SAMEA1397385
14523,SAMEA3448208
14524,SAMN07660342
14525,SAMEA3416666
14526,SAMEA104172478
14527,SAMEA1118682
14528,SAMEA1118858
14529,SAMEA1119399
14530,SAMEA3257651
14531,SAMN07658457
14532,SAMN07658582
14533,SAMN07658341
14534,SAMEA1118817
14535,SAMEA3359385
14536,SAMEA3444034
14537,SAMEA1101289
14538,SAMN08214988
14539,SAMEA3242431
14540,SAMEA3392623
14541,SAMEA1397513
14542,SAMEA104394539
14543,SAMEA3403846
14544,SAMEA1101772
14545,SAMN07766483
14546,SAMN08215467
14547,SAMN09090612
14548,SAMEA1118864
14549,SAMEA104394388
14550,SAMEA1119756
14551,SAMEA1397390
14552,SAMEA104394439
14553,SAMEA2533836
14554,SAMEA104172509
14555,SAMN07766055
14556,SAMEA104394661
14557,SAMEA1102737
14558,SAMN08215361
14559,SAMEA3401492
14560,SAMN07765958
14561,SAMEA1118073
14562,SAMEA104394682
14563,SAMEA2534515
14564,SAMN08214857
14565,SAMN07660386
14566,SAMEA2534312
14567,SAMN08215232
14568,SAMEA3444046
14569,SAMEA1397471
14570,SAMEA1118711
14571,SAMN09090623
14572,SAMEA3284763
14573,SAMEA1118623
14574,SAMEA3444053
14575,SAMEA1118155
14576,SAMN07236452
14577,SAMN08214778
14578,SAMN08215364
14579,SAMEA1119035
14580,SAMEA3446430
14581,SAMEA1119930
14582,SAMN07766161
14583,SAMEA1101622
14584,SAMEA1117592
14585,SAMEA1117574
14586,SAMEA2709757
14587,SAMEA1705620
14588,SAMEA3305014
14589,SAMN07236412
14590,SAMN08215325
14591,SAMEA3377915
14592,SAMN08214828
14593,SAMEA1119153
14594,SAMN08215324
14595,SAMN05276513
14596,SAMEA1117670
14597,SAMEA3449410
14598,SAMEA1118075
14599,SAMEA3346005
14600,SAMEA1101385
14601,SAMN08214962
14602,SAMEA3401926
14603,SAMN07236471
14604,SAMEA1101510
14605,SAMEA2709893
14606,SAMEA2591384
14607,SAMN07658804
14608,SAMEA1118379
14609,SAMEA1397412
14610,SAMEA1118063
14611,SAMN07765984
14612,SAMEA2534418
14613,SAMEA2709848
14614,SAMEA1119861
14615,SAMEA104394528
14616,SAMEA3374108
14617,SAMEA1118487
14618,SAMEA2709866
14619,SAMN07766053
14620,SAMEA2591386
14621,SAMN08215094
14622,SAMEA3401970
14623,SAMEA1118611
14624,SAMEA3446754
14625,SAMEA1397334
14626,SAMEA1101491
14627,SAMEA1102261
14628,SAMN07766383
14629,SAMEA1118344
14630,SAMEA3445331
14631,SAMEA3252930
14632,SAMEA3392509
14633,SAMEA2535210
14634,SAMN07765924
14635,SAMEA3275651
14636,SAMEA1397469
14637,SAMN07766123
14638,SAMN08215322
14639,SAMN08215131
14640,SAMEA3270352
14641,SAMEA104394426
14642,SAMEA1102318
14643,SAMN08214879
14644,SAMEA1102306
14645,SAMEA3445246
14646,SAMEA3443141
14647,SAMEA1118329
14648,SAMEA3178645
14649,SAMN07658912
14650,SAMEA1118672
14651,SAMEA3421190
14652,SAMN07236328
14653,SAMN07765972
14654,SAMN08215227
14655,SAMEA3443167
14656,SAMN07766352
14657,SAMN08215458
14658,SAMN07766393
14659,SAMEA1117993
14660,SAMEA1102305
14661,SAMN07766092
14662,SAMEA3310087
14663,SAMN08214750
14664,SAMEA2534638
14665,SAMEA1101603
14666,SAMEA3209540
14667,SAMN08214817
14668,SAMEA3414210
14669,SAMEA3357592
14670,SAMEA1101503
14671,SAMEA1101623
14672,SAMEA1117615
14673,SAMN08214862
14674,SAMN05276349
14675,SAMEA3271669
14676,SAMEA104172426
14677,SAMEA3414213
14678,SAMEA3310080
14679,SAMEA3432793
14680,SAMEA1117869
14681,SAMEA3450074
14682,SAMEA3443786
14683,SAMEA3221066
14684,SAMEA1119080
14685,SAMN08214930
14686,SAMEA3369660
14687,SAMEA3390409
14688,SAMEA3178654
14689,SAMEA1397403
14690,SAMEA1103138
14691,SAMEA1118364
14692,SAMEA1118970
14693,SAMEA1119579
14694,SAMN08214969
14695,SAMEA1119858
14696,SAMEA3449492
14697,SAMN07236305
14698,SAMN08215186
14699,SAMEA1118121
14700,SAMN07766371
14701,SAMN08215047
14702,SAMEA1118198
14703,SAMEA104394427
14704,SAMN08214792
14705,SAMEA104394579
14706,SAMEA1118474
14707,SAMEA1119583
14708,SAMEA3451208
14709,SAMN08214787
14710,SAMEA1397404
14711,SAMEA3308015
14712,SAMN07766417
14713,SAMEA1119031
14714,SAMEA3146355
14715,SAMN08214840
14716,SAMN08214949
14717,SAMN07660224
14718,SAMN07659109
14719,SAMEA1102353
14720,SAMN07236399
14721,SAMN07765920
14722,SAMEA1118148
14723,SAMEA1118546
14724,SAMEA3242427
14725,SAMEA1119281
14726,SAMN08215133
14727,SAMEA3231172
14728,SAMEA104394690
14729,SAMEA2534740
14730,SAMEA3443191
14731,SAMN07766458
14732,SAMEA1101281
14733,SAMEA1397410
14734,SAMN08215449
14735,SAMEA1118844
14736,SAMN07236536
14737,SAMN07658420
14738,SAMN07766281
14739,SAMEA3179975
14740,SAMN08215041
14741,SAMN07765999
14742,SAMEA104172511
14743,SAMEA3374112
14744,SAMEA1118560
14745,SAMN08215284
14746,SAMEA2534008
14747,SAMN08215097
14748,SAMEA1119026
14749,SAMEA1118499
14750,SAMEA1119327
14751,SAMEA2533473
14752,SAMEA3445263
14753,SAMEA1397411
14754,SAMEA3445252
14755,SAMN07659968
14756,SAMEA1119425
14757,SAMN08214793
14758,SAMEA3404190
14759,SAMEA104172413
14760,SAMEA1119746
14761,SAMEA1119370
14762,SAMEA3451351
14763,SAMEA3445338
14764,SAMEA104394515
14765,SAMEA2709870
14766,SAMEA3377075
14767,SAMN08214804
14768,SAMEA1101699
14769,SAMN07766162
14770,SAMN07766377
14771,SAMEA3401674
14772,SAMN07766346
14773,SAMEA1117900
14774,SAMEA3388833
14775,SAMN07766067
14776,SAMEA1100856
14777,SAMEA1102830
14778,SAMEA1119010
14779,SAMN08215153
14780,SAMEA1397382
14781,SAMEA3316425
14782,SAMEA1118978
14783,SAMEA1118459
14784,SAMN08215416
14785,SAMEA1119029
14786,SAMN07766156
14787,SAMEA104394587
14788,SAMN07765910
14789,SAMEA3209550
14790,SAMEA3414203
14791,SAMEA3449655
14792,SAMEA1118376
14793,SAMEA1102734
14794,SAMEA1118461
14795,SAMEA3444048
14796,SAMN07766145
14797,SAMN08214816
14798,SAMEA1117645
14799,SAMEA3449711
14800,SAMEA3174280
14801,SAMEA1119159
14802,SAMN07766241
14803,SAMN07766283
14804,SAMEA1118207
14805,SAMN08214964
14806,SAMEA3401966
14807,SAMN08215127
14808,SAMEA104172424
14809,SAMN07658130
14810,SAMEA1119091
14811,SAMEA1119356
14812,SAMN09090529
14813,SAMEA3446428
14814,SAMN08214833
14815,SAMEA2534887
14816,SAMEA1119434
14817,SAMEA2709669
14818,SAMN09090438
14819,SAMN08215279
14820,SAMN07236297
14821,SAMEA3421169
14822,SAMEA3444515
14823,SAMEA1119797
14824,SAMN07765925
14825,SAMN07658621
14826,SAMN08215378
14827,SAMEA3178650
14828,SAMN07236317
14829,SAMEA1119605
14830,SAMEA2709711
14831,SAMEA1118220
14832,SAMN07766193
14833,SAMN07660172
14834,SAMN07766157
14835,SAMEA1102348
14836,SAMEA1119231
14837,SAMEA3432788
14838,SAMN07659048
14839,SAMEA1119638
14840,SAMEA1119876
14841,SAMEA1397280
14842,SAMN07766381
14843,SAMEA3444509
14844,SAMEA1118308
14845,SAMEA1397383
14846,SAMEA1118600
14847,SAMN07660103
14848,SAMEA1119250
14849,SAMEA2533437
14850,SAMEA1119233
14851,SAMEA1119108
14852,SAMEA3445241
14853,SAMEA1118225
14854,SAMEA3392629
14855,SAMN08215261
14856,SAMN09090542
14857,SAMN08215285
14858,SAMEA3414409
14859,SAMN08215157
14860,SAMN07660017
14861,SAMN08215382
14862,SAMEA1118777
14863,SAMEA1118221
14864,SAMEA3432802
14865,SAMN07659690
14866,SAMEA3367543
14867,SAMN07766307
14868,SAMEA2534689
14869,SAMEA1117668
14870,SAMN07766385
14871,SAMEA1117771
14872,SAMN07236279
14873,SAMEA1119132
14874,SAMN07766197
14875,SAMEA1102312
14876,SAMN08214820
14877,SAMEA3421192
14878,SAMEA1119615
14879,SAMEA104394438
14880,SAMEA1119649
14881,SAMEA1103145
14882,SAMEA2709818
14883,SAMEA3443171
14884,SAMEA1101531
14885,SAMN08215419
14886,SAMN08214942
14887,SAMEA3218113
14888,SAMN07766469
14889,SAMEA2534201
14890,SAMN07765933
14891,SAMEA1101878
14892,SAMEA3359352
14893,SAMEA1119137
14894,SAMN08215427
14895,SAMN08215290
14896,SAMEA3448152
14897,SAMEA1101613
14898,SAMEA1119284
14899,SAMEA1119454
14900,SAMN07658777
14901,SAMEA1117906
14902,SAMEA104394516
14903,SAMEA1119811
14904,SAMN07236487
14905,SAMEA1101766
14906,SAMEA104394495
14907,SAMEA2535052
14908,SAMEA1101448
14909,SAMEA3393048
14910,SAMEA2399479
14911,SAMN08214995
14912,SAMEA1118356
14913,SAMEA3242445
14914,SAMEA1117584
14915,SAMN07766045
14916,SAMEA3445011
14917,SAMEA1101716
14918,SAMEA1101515
14919,SAMEA3270347
14920,SAMEA3444513
14921,SAMEA1101440
14922,SAMEA1101706
14923,SAMN07658625
14924,SAMN07765897
14925,SAMEA2517419
14926,SAMEA1016096
14927,SAMEA3305005
14928,SAMEA3359354
14929,SAMN09090367
14930,SAMN07766048
14931,SAMEA104394710
14932,SAMEA1117887
14933,SAMN08214812
14934,SAMEA2709887
14935,SAMEA1118670
14936,SAMEA1118565
14937,SAMN07766435
14938,SAMN08215220
14939,SAMN08215024
14940,SAMEA1102738
14941,SAMEA1119128
14942,SAMEA1119670
14943,SAMEA3444043
14944,SAMEA3273054
14945,SAMN07660385
14946,SAMEA2709827
14947,SAMN07659060
14948,SAMEA3446545
14949,SAMN08215229
14950,SAMEA1118241
14951,SAMEA1102820
14952,SAMEA3209542
14953,SAMEA2534517
14954,SAMEA2709653
14955,SAMEA3444551
14956,SAMEA3400985
14957,SAMEA1103096
14958,SAMEA3231392
14959,SAMEA104394546
14960,SAMEA1397384
14961,SAMN09090440
14962,SAMEA3445010
14963,SAMEA1118250
14964,SAMEA3230406
14965,SAMEA104394497
14966,SAMEA1101747
14967,SAMN08215180
14968,SAMEA3448752
14969,SAMEA3421188
14970,SAMEA1118101
14971,SAMEA3449415
14972,SAMN07236397
14973,SAMN08215306
14974,SAMEA1118016
14975,SAMEA3430653
14976,SAMEA3368586
14977,SAMN07766031
14978,SAMEA1117790
14979,SAMN08215175
14980,SAMEA3436394
14981,SAMEA1119373
14982,SAMEA1117807
14983,SAMEA1101896
14984,SAMEA3403348
14985,SAMEA1101508
14986,SAMEA3218103
14987,SAMEA3447559
14988,SAMN09090518
14989,SAMEA2709854
14990,SAMN07658507
14991,SAMEA1101284
14992,SAMN07765916
14993,SAMN07766226
14994,SAMEA3392413
14995,SAMEA3442612
14996,SAMEA3174285
14997,SAMN07766298
14998,SAMEA1119794
14999,SAMEA1101442
15000,SAMEA1102283
15001,SAMEA1118141
15002,SAMEA1118994
15003,SAMEA3446551
15004,SAMN05276411
15005,SAMEA2709687
15006,SAMEA2709791
15007,SAMN08214749
15008,SAMN08214920
15009,SAMEA1102836
15010,SAMEA3374099
15011,SAMEA3374114
15012,SAMEA1397488
15013,SAMEA3432852
15014,SAMEA1397477
15015,SAMEA1101504
15016,SAMN07766481
15017,SAMEA3404169
15018,SAMEA1397462
15019,SAMN07766178
15020,SAMEA1118685
15021,SAMEA1118941
15022,SAMEA3404134
15023,SAMN07766127
15024,SAMEA3448211
15025,SAMEA3404195
15026,SAMN07765877
15027,SAMEA1118835
15028,SAMEA3392675
15029,SAMEA2534306
15030,SAMEA1102338
15031,SAMN08215016
15032,SAMN07766151
15033,SAMEA1119360
15034,SAMN08214881
15035,SAMEA3401673
15036,SAMEA1117715
15037,SAMEA3403344
15038,SAMN07236263
15039,SAMEA1119320
15040,SAMN08215330
15041,SAMEA1117723
15042,SAMEA3303371
15043,SAMEA2709735
15044,SAMN09090432
15045,SAMEA1119409
15046,SAMEA1119302
15047,SAMN07766177
15048,SAMEA1100849
15049,SAMEA1119575
15050,SAMEA1101590
15051,SAMEA1397381
15052,SAMN08214944
15053,SAMEA2534103
15054,SAMN07766231
15055,SAMEA1101888
15056,SAMEA104394465
15057,SAMEA1117937
15058,SAMN07236540
15059,SAMEA1117915
15060,SAMN08215168
15061,SAMEA3449884
15062,SAMN08214983
15063,SAMEA1101758
15064,SAMEA104394494
15065,SAMEA3178653
15066,SAMEA1118135
15067,SAMEA3377034
15068,SAMEA3420929
15069,SAMEA1117798
15070,SAMEA3275650
15071,SAMEA3447612
15072,SAMN07658807
15073,SAMN08215230
15074,SAMEA3445340
15075,SAMN07236376
15076,SAMEA1117896
15077,SAMEA1118262
15078,SAMEA1119198
15079,SAMEA3257552
15080,SAMEA3446550
15081,SAMEA3445254
15082,SAMEA1119346
15083,SAMEA1102289
15084,SAMEA3421167
15085,SAMEA2535106
15086,SAMN07659394
15087,SAMEA1119535
15088,SAMEA3430675
15089,SAMN07659851
15090,SAMN07765890
15091,SAMEA1119134
15092,SAMEA1119263
15093,SAMEA1101381
15094,SAMEA1101729
15095,SAMEA1397311
15096,SAMEA1117902
15097,SAMN07236320
15098,SAMEA3447624
15099,SAMEA1119677
15100,SAMEA3307730
15101,SAMEA1118029
15102,SAMN08214947
15103,SAMEA1118363
15104,SAMN07236451
15105,SAMEA3244037
15106,SAMN07766264
15107,SAMEA1103101
15108,SAMEA1397473
15109,SAMEA2517422
15110,SAMN07658236
15111,SAMEA3388832
15112,SAMN08215164
15113,SAMEA1118300
15114,SAMEA3305012
15115,SAMEA1119726
15116,SAMEA3446543
15117,SAMN09090372
15118,SAMEA2534178
15119,SAMEA1117659
15120,SAMN07658352
15121,SAMN09090521
15122,SAMEA1101388
15123,SAMN07766249
15124,SAMEA1119219
15125,SAMN07659017
15126,SAMN08215177
15127,SAMN07766463
15128,SAMEA3252734
15129,SAMEA1101430
15130,SAMEA3221075
15131,SAMN08215402
15132,SAMN08215182
15133,SAMEA3457706
15134,SAMEA1397419
15135,SAMEA1118345
15136,SAMN08214938
15137,SAMN07659521
15138,SAMN07236455
15139,SAMEA1102576
15140,SAMEA1101892
15141,SAMEA3414414
15142,SAMN07765878
15143,SAMEA1117750
15144,SAMEA1118739
15145,SAMEA3432797
15146,SAMEA1119467
15147,SAMEA3234145
15148,SAMEA1119713
15149,SAMEA3360007
15150,SAMN07978259
15151,SAMEA3377030
15152,SAMEA1102352
15153,SAMN07660085
15154,SAMEA3282735
15155,SAMEA1119844
15156,SAMEA1101375
15157,SAMEA1119788
15158,SAMEA1117881
15159,SAMEA3449874
15160,SAMEA1101372
15161,SAMN07236444
15162,SAMEA1117701
15163,SAMN08215352
15164,SAMN09090486
15165,SAMN07766083
15166,SAMEA3178926
15167,SAMEA3231393
15168,SAMEA104394442
15169,SAMEA1397297
15170,SAMEA1101723
15171,SAMN05276379
15172,SAMEA1118541
15173,SAMEA1101720
15174,SAMEA3449443
15175,SAMEA1119423
15176,SAMN07766029
15177,SAMEA3170448
15178,SAMEA3449890
15179,SAMEA1397352
15180,SAMEA3414465
15181,SAMN08215356
15182,SAMEA3359383
15183,SAMEA1119286
15184,SAMEA3445350
15185,SAMEA1119523
15186,SAMEA1101815
15187,SAMN07658368
15188,SAMEA1119530
15189,SAMN09090627
15190,SAMEA1102812
15191,SAMEA3443188
15192,SAMEA1101391
15193,SAMEA104394679
15194,SAMEA1118704
15195,SAMEA1119840
15196,SAMN07658820
15197,SAMEA104394618
15198,SAMEA1119379
15199,SAMEA3233432
15200,SAMEA1119015
15201,SAMN08215275
15202,SAMEA1119321
15203,SAMN09090449
15204,SAMN08214836
15205,SAMN09090576
15206,SAMN07658863
15207,SAMEA1119178
15208,SAMEA2399484
15209,SAMN07766362
15210,SAMN08215218
15211,SAMEA3218111
15212,SAMEA3243777
15213,SAMN07765938
15214,SAMEA1117629
15215,SAMN07765952
15216,SAMEA3231390
15217,SAMEA3392409
15218,SAMEA1102835
15219,SAMEA3404163
15220,SAMEA3442608
15221,SAMN07765973
15222,SAMN07660141
15223,SAMEA3448215
15224,SAMEA104394491
15225,SAMEA3432975
15226,SAMEA1101611
15227,SAMEA3421173
15228,SAMEA1118794
15229,SAMEA1119023
15230,SAMEA1397423
15231,SAMEA3232895
15232,SAMEA1117642
15233,SAMN08214769
15234,SAMEA3450064
15235,SAMEA1118642
15236,SAMEA3402908
15237,SAMN07659706
15238,SAMEA1118761
15239,SAMEA1118498
15240,SAMEA1118948
15241,SAMN08214960
15242,SAMEA3305612
15243,SAMEA2534974
15244,SAMEA1119364
15245,SAMN08215235
15246,SAMN07766051
15247,SAMEA2709850
15248,SAMEA2534899
15249,SAMEA1397432
15250,SAMEA1119392
15251,SAMEA1101702
15252,SAMEA1397461
15253,SAMEA1118657
15254,SAMEA1103137
15255,SAMEA1119206
15256,SAMEA1397286
15257,SAMEA1397491
15258,SAMEA1119944
15259,SAMEA1119202
15260,SAMEA1117930
15261,SAMEA1119896
15262,SAMEA3443186
15263,SAMEA3446541
15264,SAMEA1101818
15265,SAMN08214826
15266,SAMEA2709694
15267,SAMN07658487
15268,SAMEA3392389
15269,SAMEA3445344
15270,SAMN07236287
15271,SAMEA1118064
15272,SAMEA1119634
15273,SAMEA1118852
15274,SAMEA104172427
15275,SAMEA1101329
15276,SAMEA1118580
15277,SAMEA1119718
15278,SAMEA3447580
15279,SAMEA3271666
15280,SAMEA1117569
15281,SAMEA1118218
15282,SAMN07331226
15283,SAMN08215406
15284,SAMEA3420923
15285,SAMEA1101595
15286,SAMEA1117783
15287,SAMEA3448735
15288,SAMN07236426
15289,SAMEA2591382
15290,SAMEA1119166
15291,SAMEA3178644
15292,SAMEA1117667
15293,SAMN08215312
15294,SAMN07766017
15295,SAMN08215480
15296,SAMEA2534888
15297,SAMEA104394665
15298,SAMEA3316431
15299,SAMEA1101894
15300,SAMN09090600
15301,SAMN08215073
15302,SAMN08215109
15303,SAMEA1397470
15304,SAMEA3270813
15305,SAMN08215377
15306,SAMEA3359389
15307,SAMEA1118782
15308,SAMEA3445265
15309,SAMN08215283
15310,SAMEA1117710
15311,SAMEA1119886
15312,SAMEA1119221
15313,SAMEA2533978
15314,SAMEA3146352
15315,SAMEA3176235
15316,SAMN08215469
15317,SAMN07766081
15318,SAMEA104394715
15319,SAMEA1118249
15320,SAMEA1119164
15321,SAMEA1119087
15322,SAMEA1102304
15323,SAMEA2709738
15324,SAMN08214874
15325,SAMEA1102831
15326,SAMN08214883
15327,SAMN08215066
15328,SAMN07658859
15329,SAMEA3451155
15330,SAMN07766489
15331,SAMN08214860
15332,SAMN07766082
15333,SAMEA3176565
15334,SAMEA1119918
15335,SAMN08215013
15336,SAMN08215101
15337,SAMN08215238
15338,SAMEA3443146
15339,SAMEA1117704
15340,SAMEA1119935
